id,place_id,text,rating,hash
bb89c771-8964-54aa-82d9-27779a20f525,7cc3f037-be81-5e41-a330-388b29d1bdb0,"Ecky Anugrah | 6 ulasan · 6 foto | 4 bulan lalu | Tempatnya proper, pelatih dan instrukturnya kompeten | 0:14 | +3 | Suka | Bagikan",,31585e7907ab
4fa3dc72-4d87-5b7d-8294-886e0a5c249f,7cc3f037-be81-5e41-a330-388b29d1bdb0,fpti jakartabarat | 1 ulasan · 3 foto | 6 bulan lalu | ruang komunal prestasi dan rekreasi olahraga panjat tebing Kota Jakarta Barat | Suka | Bagikan,,622baf06f601
155b7ef0-c9ca-5ebc-8563-514b161d0e59,7cc3f037-be81-5e41-a330-388b29d1bdb0,"Fatimah | 4 ulasan | setahun lalu | tempat yang nyaman untuk latihan panjat tebing, ada coach yang baik dan sabar dalam melatih. | Suka | Bagikan",,c037f09d5e13
e83ee6e1-9923-51db-83dc-21958a84975d,2751ea45-2c70-570e-a954-8418509ac20e,Yogi 27 | 1 ulasan | setahun lalu | baik | Suka | Bagikan,,982367c6f395
4a4a7448-93be-560d-be0e-23db8899f437,9c2cb282-c337-52ed-b17c-acfe50f508f8,"Yung | Local Guide · 573 ulasan · 3.168 foto | sebulan lalu | Lumayan cocok nih di lidah gue, rasa rumahan di atas level warteg, tmpt bersih luas ber AC ada indoor ada smoking area, pelayanan gercep, hrg soso lah worth it Lainnya | Suka | Bagikan",,c92dff11d015
42897adf-e881-5356-85d2-b3fdcb047efd,9c2cb282-c337-52ed-b17c-acfe50f508f8,"Ellen | Local Guide · 228 ulasan · 1.038 foto | setahun lalu | tempatnya cukup luas dan internet cukup kencang, cocok untuk laptop-an, tapi memang agak wangi masakan, karena disini menyediakan makanan matang yg siap saji. tempatnya nyaman dan untuk yg merokok juga disediain tempat khusus yg cukup besar … Lainnya | +6 | Suka | Bagikan",,33e3efa2a544
8b70e616-04e0-554f-bd0f-e42a0b58ad20,9c2cb282-c337-52ed-b17c-acfe50f508f8,"Alifiana Bt | 9 ulasan · 1 foto | 2 bulan lalu | Makanannya enak2, beverage juga. Aku pesen Hojicha Latte enaaakkkk. Kurangnya cuma 1, enggak ada musholla disini, jadi yg muslim kalo mau kesini di waktu mepet shalat, harus cari alternatif tempat shalat yaa Lainnya | Suka | Bagikan",,1e01d68ecd95
54a0965f-43d9-5930-b782-d6670d348247,f1d2ebe8-66e7-53af-a7ba-2fa373932bc4,"leonardo adi orta | Local Guide · 28 ulasan · 219 foto | Diedit 7 tahun lalu | Kedai Komunal cocok bagi semua orang. Cocok bagi kalian yang pingin nongkrong, pingin live musik juga bisa. Bagi kalian yang suka membaca, ada spot khusus bagi penikmat karya sastra. Kedai komunal menyedikan buku-buku menarik. Selain itu, … Lainnya | 1 | Bagikan",,3c4592c146fb
66620ea5-9f5a-5735-b1e2-4fc966e1b758,f1d2ebe8-66e7-53af-a7ba-2fa373932bc4,retno kadarwati | Local Guide · 602 ulasan · 2.649 foto | 6 tahun lalu | Lumayan lah tempatnya buat kumpul2... kopinya enak..band nya juga keren2 nyanyiin lagu2 nya | +2 | Suka | Bagikan,,8e9a7b1ad1d2
fb5ea458-3893-586c-8406-6b5e99619a4e,f1d2ebe8-66e7-53af-a7ba-2fa373932bc4,"Meiske Rarung | 4 ulasan · 4 foto | 7 tahun lalu | Tempat asik buat nongkrong, kopi nya enak paraahhh !! | Recommended !! | Suka | Bagikan",,0176928fb239
03fbc4bf-7eac-5082-b93c-d496d04bf722,ba2ce913-651a-58f4-8236-31b514e87085,"Surya Gemilang | 1 ulasan | 11 bulan lalu | RT,Pengurus dan wargany kompak selalu, dan diberikan kesehatan semua. Amin | Suka | Bagikan",,fd9e889365d9
a32b710c-478a-5e9d-999a-f084fc1755f7,ba2ce913-651a-58f4-8236-31b514e87085,Adhi Mallo | 4 ulasan · 2 foto | 5 bulan lalu | Terimakasih banyak | Suka | Bagikan,,fefdbb071aab
f03b907a-dcf9-50c1-aebd-0b201851a4a0,ba2ce913-651a-58f4-8236-31b514e87085,wahyudi | 2 minggu lalu | BARU,,5e2a37009772
49fe1b3d-6f99-55c4-81af-1fb9196e7fbc,4a7fd413-e919-5062-87be-d9db3e3dbd4a,"Amanda J | Local Guide · 16 ulasan · 21 foto | 2 tahun lalu | Dibuat dengan kreatif, minimalis ttap estetik, semoga berkah dan bermanfaat buat aneka kiprah warga. Tabik buat pak erte en tim | 4 | Bagikan",,ae8944b06d62
2312954b-40cd-54eb-ab5f-338fd938ad85,4a7fd413-e919-5062-87be-d9db3e3dbd4a,Fitri Permata | 5 ulasan | 2 tahun lalu | Alhamdulillah akhirnya punya balai warga juga.... terima kasih buat semua warga moneter atas bantuan dan kerjasamanya | 2 | Bagikan,,361e75b02600
724c5daf-ba60-577a-be3f-0c40e67e0c34,4a7fd413-e919-5062-87be-d9db3e3dbd4a,Nani Muryani | 1 ulasan | 2 tahun lalu | Luar biasa...👍 | Sangat bermanfaat...❤️ … | 3 | Bagikan,,33c2c7dc5dea
3b5fe8b0-b3cb-5607-9112-335362bd7013,ba5b6c8f-7895-55a8-a8c9-b3e636ecf83f,Adang Sunda | Local Guide · 6 ulasan · 4 foto | Diedit sebulan lalu | Tempat olahraga baru untuk warga rt002 rw007 pegadungan kalideres jakarta barat | 0:29 | 0:29 | 0:29 | 0:29 | Suka | Bagikan,,6342d4ae0cc4
acb16821-8c87-5a9a-92bd-999a6b3a6d12,ba5b6c8f-7895-55a8-a8c9-b3e636ecf83f,Wijianto Wijianto | 1 ulasan | 2 bulan lalu | Gampang mencari titik lokasinya dr aplikasi maps apa aja.. Okeee | Suka | Bagikan,,4c2dd1a1d4c3
d8a34f23-52e3-50ce-8413-7b14b202fd20,ba5b6c8f-7895-55a8-a8c9-b3e636ecf83f,Uswatun Hasanahaja | 1 ulasan · 2 foto | 2 bulan lalu | Luar biasa tempatnya nyaman bersih dan STandar internasional | Suka | Bagikan,,efef2ac260b0
9981a96c-a4ec-5c8d-ab3a-5a7fdce345d5,b5d6bf68-e834-50a9-a7f4-df6d89aa22ac,sila zahra | 2 ulasan | 7 bulan lalu,,83fcc9e9c17d
4fd377ac-3912-5f13-acd1-083673935331,1a42dcca-c355-590b-a4da-ec9dd9216080,Muh.sahri Sahri | Local Guide · 10 ulasan · 442 foto | 3 bulan lalu | KAWASAN WAJIB NGOPI | Suka | Bagikan,,101d43f19636
091ad1d9-3f06-5dc4-96a5-f507a955a13a,1a42dcca-c355-590b-a4da-ec9dd9216080,Maul Lana | 3 minggu lalu | BARU,,60b538fa9af0
0e5924ab-b3f9-5e71-bea3-c4bb4511cad1,83e791ef-16bc-5448-83f6-1d5a204d07a2,Indra Setia | Local Guide · 112 ulasan | sebulan lalu,,9909a1fd6446
fb4758be-4272-5c5a-89db-84c636658fb2,e12185dc-f169-5f8c-b447-ceffee25f487,"Rini Masripah | 9 ulasan · 3 foto | 3 tahun lalu | Sekwe merupakan tempat ternyaman untuk warga RW 05 untuk melakukan segala aktivitas nya, semoga bermanfaat dan bisa terjaga dengan baik semua fasilitasnya | Suka | Bagikan",,efcf25158392
4e246c30-e26a-5307-a41f-bee83bcaaf21,e12185dc-f169-5f8c-b447-ceffee25f487,"R Yudi Mahatmanto | Local Guide · 393 ulasan · 6 foto | 2 tahun lalu | Tempatnys mungil, tp lumayan bersih, parkir lumyan gampil | Suka | Bagikan",,996cdb85a96f
1fc70135-3b0d-536e-9152-11aa2fc6d2b3,e12185dc-f169-5f8c-b447-ceffee25f487,Madroji Oji | 1 ulasan | 5 tahun lalu | Sangat sangat membatu untuk kegiatan Posyandu dan kegiatan sifatnya sosial. | Suka | Bagikan,,a8ef19e59353
87a1ffa7-827d-5673-9756-9ecd8c76b252,e8515378-e081-5d0e-8c98-5c226efda1c1,"Kelvin Nugroho | Local Guide · 118 ulasan · 343 foto | 7 bulan lalu | Tidak terurusnya gedung dan seperti mau roboh, dengan akses toilet yang sangat menyedihkan. Tangga berundak juga tidak sesua dengan langkah orang asia pada umumnya. Semoga review nya bermanfaat dan bisa jadi masukan untuk management. | Suka | Bagikan",,b5eebdca42fb
b987ec95-8dec-54dc-b2e2-26f977531ce0,e8515378-e081-5d0e-8c98-5c226efda1c1,"lelybonz | Local Guide · 24 ulasan · 18 foto | 6 bulan lalu | GORnya cukup lengkap utk beberapa cabor. Sayangnya di sini juga dipakai utk aktivitas gantang burung jadi terlalu hiruk pikuk. | Meskipun lapangan indoor bs untuk 3 lapangan voli, tp hanya difungsikan 1 … Lainnya | 0:22 | Suka | Bagikan",,bdbd68ad5c4b
c2a73b3f-04a8-50ed-bece-ddc9850df5ae,e8515378-e081-5d0e-8c98-5c226efda1c1,"Triwidodo Ichijyo | Local Guide · 86 ulasan · 116 foto | 9 bulan lalu | ke sini kondangan nikah teman kantor. bagian atas kurang terawat, tempat duduknya banyak kotoran burung. toilet tidak terawat, kotor, bau dan beberapa tidak ada pintunya. padahal ini cukup lengkap fasilitas olah raganya. semoga mendapat perhatian dari pemerintah. | Suka | Bagikan",,4e6de5fbfab2
5a35fc43-642e-596c-8546-3f135a70b5f3,fabc4b73-d1ca-5acc-98f7-6110dba3ebd1,"Doni Prasetyo | Local Guide · 22 ulasan · 90 foto | 3 tahun lalu | tempatnya bersih dan bagus, space untuk parkir lumayan lega meskipun masuknya melalui jalan gang. Harga sewa per jam juga ramah dikantong. thanks | +3 | Suka | Bagikan",,750c060cc403
3c3d4cbc-9e9a-5a3a-94dd-1a2779571cac,fabc4b73-d1ca-5acc-98f7-6110dba3ebd1,"Saiful Anwar | 3 ulasan · 3 foto | 3 tahun lalu | Untuk area indoornya lumayan luas,untuk outdoornya yg msti dibesarin lg.Krna untuk parkirnya khususnya mobil.Yaaa...Tergantung bt dipakai untuk acaranya jg sih.Kl untuk parkir motor,cukup luas bgt. | 2 | Bagikan",,dfd357bbb801
058f586a-4500-5d03-924d-4c1553f6f145,fabc4b73-d1ca-5acc-98f7-6110dba3ebd1,"Supernovin | Local Guide · 104 ulasan · 73 foto | 4 tahun lalu | GOR Serbaguna bisa buat badminton atau disewakan untuk pesta pernikahan. Sewa lapangan badminton weekend 50rb. Lapangan bersih, ada kamar mandi dan deket masjid. Booking dulu sebelumnya tapi ya buat sewa lapangan. | 7 | Bagikan",,42f841140357
17059945-f4fa-5d11-94d8-0808a62e16a0,1f034409-d35e-511b-8c7e-fdde1c1537d8,Dedy Adrianto | Local Guide · 13 ulasan · 42 foto | 8 bulan lalu | Ruangan ballroom berukuran sedang tapi terlihat cukup mewah. | 0:08 | Suka | Bagikan,,9028293741e0
8eb08293-4891-5db0-953d-109a08c68aca,1f034409-d35e-511b-8c7e-fdde1c1537d8,"Elsa Tri Meilani | Local Guide · 71 ulasan · 177 foto | 4 tahun lalu | Tempatnya bagus buat wedding. | ini di lantai 10 ya.. | kalau mau pemberkatan pagi cangtip banget pemandangan jakarta keliatan dari … Lainnya | +2 | Suka | Bagikan | Tanggapan dari pemilik 4 tahun lalu | Terima kasih atas reviewnya, kak :)",,34639027de30
855857c2-98ee-5f5e-a8e1-9b6243c6c288,1f034409-d35e-511b-8c7e-fdde1c1537d8,"Johan Surya | Local Guide · 162 ulasan · 481 foto | 6 tahun lalu | great place for event, wedding, seminar, workshop, arisan, perayaan, ulang tahun, arisan. … Lainnya | +3 | 5 | Bagikan | Tanggapan dari pemilik 6 tahun lalu | Terima kasih atas ulasannya. | Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)",,0bdefd094943
5ba53e70-e716-5a99-9889-8f4f5a55148c,176060c8-9e6e-579a-8bee-9d3370ef6613,"five Nurhasanah | Local Guide · 22 ulasan · 141 foto | 2 bulan lalu | Ruangan yang luas, tempat yang bagus untuk kegiatan, lokasi strategis ditengah kota. Parkiran luas. | Suka | Bagikan",,9e96bc9e8212
fa40c977-dae6-5df9-8661-e19266d2d88c,176060c8-9e6e-579a-8bee-9d3370ef6613,"Skyblue | Local Guide · 122 ulasan · 851 foto | 2 tahun lalu | Kesini karena lagi ada acara Asean Weekend Market. Ada tenant makanan dan pernak pernik dr  beberapa negara Asean (sesuai dgn judulnya 😁) Makananya cukup menarik, dan rasanya pun tidak mengecewakan. … Lainnya | 0:11 | +2 | 2 | Bagikan",,c2b31e3189fb
7ca3a4e7-ce85-53d9-ae05-f7241a29cff5,176060c8-9e6e-579a-8bee-9d3370ef6613,"Mutiara P Andini | Local Guide · 13 ulasan · 16 foto | setahun lalu | Area parkir luas, ruangannya nyaman, kemarin kesana waktu ambil rpc pertamina eco run fest 2024. Untuk akses transportasi umum bida naik busway dan mrt. Patokannya dari pintu 5 gbk ke kanan. Mrt kalau mau jalan kaki sedikit ke kiri bisa (halte istora mandiri). Mrt kekanan ada di setelah gd.kemendikbud. | Suka | Bagikan",,d2dcd977d530
cd7b1a49-5328-53bd-a713-302441be0d0b,71f01dbf-c921-534c-8a32-bcb70dfa0250,kevin prathama nugraha | Local Guide · 82 ulasan · 174 foto | 8 tahun lalu | Tempat gedungnya lumayan luas. Cukup utk 1000 tamu undangan. Lapangan parkir tersedia untuk motor dan mobil san hanya parkir lapangan saja. Tidak tersedia parkir basement maupun parkir ke atas gedung. … Lainnya | +17 | 3 | Bagikan,,cb3881a9f3f4
47fde970-46cc-548d-a8dd-564d99ba2d5d,71f01dbf-c921-534c-8a32-bcb70dfa0250,Welly Asdi Putra | Local Guide · 499 ulasan · 1.422 foto | 7 bulan lalu | 1. Parkir mobil luas | 2. Area gedung luas | 3. Toilet bersih | Suka | Bagikan,,76b83697ef66
6345ce98-cd10-59e3-9ad5-2f517259c608,71f01dbf-c921-534c-8a32-bcb70dfa0250,"Aries Yuda | Local Guide · 98 ulasan · 241 foto | 6 tahun lalu | Kebetulan menghadiri acara resepsi pernikahan disini. Sedikit review apabila digunakan sebagai tempat resepsi, sedikit agak crowded dari sisi pintu masuk dan aksesnya, karena berada di lantai 2 yg aksesnya berupa tangga dan eskalator. … Lainnya | Suka | Bagikan",,322edc48c32c
58f8a489-b26a-5676-827b-71549bc41346,d4a97dfb-d664-5b73-be50-f902c6702f7f,"Ferry Faridh | Local Guide · 42 ulasan · 186 foto | 2 bulan lalu | Waaaaw tempat nya bagus, Insyaallah Anak saya mau juga nih resepsi pernikahan disini, parkiran luas, toilet bersih, pokoknya recommended banget deh. | 0:29 | Suka | Bagikan",,50deed4f300e
374dd727-1a7d-515b-bed1-250c4027a54f,d4a97dfb-d664-5b73-be50-f902c6702f7f,"wahyu mia handayani Sunarto | Local Guide · 225 ulasan · 1.173 foto | sebulan lalu | Gedung yang megah dengan fasilitas lengkap. Toiletnya bersih. Biasanya digunakan untuk pesta pernikahan dengan jumlah tamu ribuan, karena daya tampungnya yang besar. | +2 | Suka | Bagikan",,00d0d4935136
b89bedc1-e649-5dc6-ae12-cf8247ccedf8,d4a97dfb-d664-5b73-be50-f902c6702f7f,"Tempat Kusen Pintu kayu | 2 ulasan · 3 foto | 3 bulan lalu | Oke sih gedungnya,,,toiletnya juga bersih. | Lokasinya di Kementrian keuangan,parkiran juga lumayan luas. | 0:29 | 0:21 | Suka | Bagikan",,5458cc003139
578b41b3-5f41-514e-9a40-120bdf31c172,096b6e87-baa1-57e0-b1c7-71e08bbae10a,"ALONA NIA | Local Guide · 71 ulasan · 53 foto | setahun lalu | Klu naik KRL mudah dari stasiun cmn 10-15menit bisa naik bajaj motor ada mart kecil di gedung G ATM juga masuknya mudah, gedung dari A sampe G setipe semua untuk acara hajatan dll baguslah strategis deh | 0:25 | 1 | Bagikan",,853ca358fac4
13930cf4-d3c4-55a6-9a82-7d0619573236,096b6e87-baa1-57e0-b1c7-71e08bbae10a,"River Song | Local Guide · 66 ulasan · 76 foto | 2 tahun lalu | Karena dibuat untuk mendukung kegiatan kantor, ukurannya cukup untuk menampung kurang lebih jumlah banyak pegawai. | Pencahayaan agak kurang dan AC kurang terasa saat ruangan penuh. | Untuk sound sistem, kadang ada kebocoran suara dari ruangan lain. | 1 | Bagikan",,7f371ea43aa2
50665422-3141-5737-b2f1-1ebc9d734b4d,096b6e87-baa1-57e0-b1c7-71e08bbae10a,"Helda Sulistiowaty | Local Guide · 21 ulasan · 20 foto | 8 bulan lalu | Menghadiri resepsi pernikahan rekan bisnis suami. Bagus, luas. Nice to be here. | Suka | Bagikan",,984235bb1ab1
05fb276b-89a0-5c7a-a2cf-047c6a8f3979,e02b5093-ba4c-571c-a984-24e303cdcd7e,"Isnan 1630 | Local Guide · 63 ulasan · 81 foto | sebulan lalu | Kesini dalam acara undangan pernikahan, tempatnya adem lega cocok buat acara2 kegiatan. Parkiran lumayan luas dan akses gampang.mudah2an dilain waktu dapat undangan lagi ke tempat ini | 0:16 | Suka | Bagikan",,517321ccbd68
334fecc1-7487-5a65-b965-94f86e24eade,e02b5093-ba4c-571c-a984-24e303cdcd7e,"Dlanerluzd | Local Guide · 742 ulasan · 3.466 foto | 3 tahun lalu | Gedung serbaguna yang berada di kawasan wisma TNI AL. Gedung bisa disewa untuk acara besar. Cukup luas gedungnya, suhu ac cukup baik. Full karpet untuk lantainya. Tersedia toilet. Parkirannya cukup luas dan akses masuknya mudah dari jalan raya. | +2 | 1 | Bagikan",,d8e795026bfd
d385ba2e-c330-50e2-8303-cf461589a856,e02b5093-ba4c-571c-a984-24e303cdcd7e,"Rahmatika Khoirunisa | Local Guide · 78 ulasan · 89 foto | 3 tahun lalu | Gedungnya bagus, pintu masuknya jg ngga muter2, tp dilantai atasnya panas (atau krn ngga dipakai jd ac nya ngga dinyalain). Utk kapasitas 500pax kyny kl cmn 1 lantai agak sempit, yg paling enak ruang tunggu makeup perempuannya 👍🏻 … | Suka | Bagikan",,cdbcb25a20d1
fe4e1772-04d7-51cf-bb2e-7274a727eff6,b5ea1342-2218-58d1-bbbb-320bc29367ec,"PLS | 2 ulasan · 4 foto | 8 bulan lalu | Ketemu tempat ini di sosial media, gak nyangka ternyata tempatnya enak banget buat kerja ataupun sekedar baca buku, tempatnya cozy, tenang, banyak spot yang oke untuk kerja, fasilitas yang oke dengan harga yang affordable, akses menuju ke … Lainnya | Suka | Bagikan",,b8f62e8177b8
8429b101-2215-5fd5-a0bb-e023ab0cb969,b5ea1342-2218-58d1-bbbb-320bc29367ec,"regita precillia | Local Guide · 12 ulasan · 29 foto | setahun lalu | tempat nya super cozy nyaman, enak banget buat nugas, super worth it buat seharian kerja, ada pantry juga yg bisa bikin kopi atau teh | +5 | Suka | Bagikan",,f547e1423439
7197dab4-baa6-5237-b79f-aa3d9aa7e7d2,b5ea1342-2218-58d1-bbbb-320bc29367ec,"Setia Ningrum | 9 ulasan · 6 foto | setahun lalu | Tempat yang cocok untuk wfh/meeting/diskusi, lokasi mudah dicari, ada cafe disebelah co working space jadi ga perlu khawatir kalau butuh kopi/makanan, ada mushalla, kamar mandi cukup bersih, plus ada pantry bebas buat teh/kopi, free refill air dan ada microwave. So far nyaman wfh disini | Suka | Bagikan",,016c458b79a6
3e4a1c9c-fa04-56ef-8267-979306da1ebc,13c2ce81-a2dc-5c67-9e39-c4136c0450e6,"Erick Pijoh | 5 ulasan · 3 foto | setahun lalu | 100/100! Creya Space Kebon Jeruk memenuhi semua kebutuhan kami. Lokasi strategis, fasilitas lengkap, ruang meeting, WiFi cepat (WiFi segalanya buat kami!), nyaman & pelayanan ramah. Sangat puas! Very Recommended! | Suka | Bagikan | Tanggapan dari pemilik setahun lalu | Halo Kak Erick❤️ | Terima Kasih telah mempercayai Creya Space",,1d3c1401c087
155455ed-511f-5c31-8527-9a1ab2c0653f,13c2ce81-a2dc-5c67-9e39-c4136c0450e6,"Syahwa Utari Yustiani | 6 ulasan · 9 foto | setahun lalu | sewa meeting room di creya fasilitas nya lengkap, udah include HDMI kalo mau presentasi, gaoerlu ribet lagi, pokoknya nyaman bgt lah meeting di creya | Suka | Bagikan | Tanggapan dari pemilik setahun lalu | Halo Kak Syahwa❤️ | Terima Kasih telah mempercayai Creya Spaces",,b275adc7f52d
f6ee2107-e151-5d7d-94fe-556d4231ec1e,13c2ce81-a2dc-5c67-9e39-c4136c0450e6,"Bramantio Ernowo | Local Guide · 13 ulasan · 48 foto | setahun lalu | Tempat strategis, fasilitas lengkap & nyaman dengan layanan ramah. Bisa buka untuk kerja sampai malam (lembur) | Suka | Bagikan | Tanggapan dari pemilik setahun lalu | Halo Kak Bramantio❤️ | Terima Kasih telah mempercayai Creya Space",,b463ed437d26
a49109af-3b7a-53ec-9878-6d6c78cb2396,594622b2-8a69-5433-95b6-4bbd0647fac7,"Andris cool | 6 ulasan · 7 foto | sebulan lalu | Hari ini saya ketemu dengan seorang kakek mungkin WNA korea, setelah melihat review customer sebelumnya bahwa kakek ini nonton youtube bawa laptop tapi pakai loudspeaker, tidak memakai headseat sama sekali, brisik sekali, saya tidak bisa … Lainnya | Suka | Bagikan | Tanggapan dari pemilik 2 jam lalu | Halo Andris, terima kasih atas masukannya dan kami memohon maaf atas ketidaknyamanan yang Anda rasakan selama berada di GoWork Central Park. … Lainnya",,06a2e81f0d13
1f5b03aa-6d86-5ddc-8691-214bb008614a,594622b2-8a69-5433-95b6-4bbd0647fac7,"Raden Diky Dermawan | Local Guide · 870 ulasan · 4.564 foto | setahun lalu | CoWorking space yang enak dan nyaman. Selain office space dengan bilik, ada open space yang sangat luas dan variatif. … Lainnya | Suka | Bagikan | Tanggapan dari pemilik setahun lalu | Terima kasih telah meluangkan waktu untuk berbagi cerita! Kami sangat senang mengetahui Anda merasa puas dengan pengalaman di ruang kerja kami. Masukan Anda sangat berarti bagi kami dalam menciptakan layanan dan lingkungan kerja yang … Lainnya",,3a24b7bbb111
6071e048-5727-54c7-8037-072ec60f548b,594622b2-8a69-5433-95b6-4bbd0647fac7,"Josephine Angela | Local Guide · 73 ulasan · 267 foto | 4 tahun lalu | Lumayan besar tempatnya, ada kursi yang lucu juga, wifinya juga kenceng, terdapat ruangan untuk meeting juga yang kedap suara, menurutku acnya lumayan dingin, | bisa refill air minum juga di pantrynya, … Lainnya | 2 | Bagikan | Tanggapan dari pemilik 4 tahun lalu | Hai Josephine, | Terima kasih atas ulasan & penilaian Anda! … Lainnya | Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)",,e19112faec39
